X,Y,OBJECTID,StopId,StopAbbr,StopName,NodeAbbr,OnStreet,AtStreet,Lon,Lat,GeoStatus,Comments,BayNum,FacingDir,FareZoneId,CurbType,InService,Preferred,Bench,Shelter,Lighting,Garbage,Telephone,SignPost,Bicycle,Transfer,URL,DATASOURCE,UA
1006198.37073491,450935.049212597,1892,11187,SPCC(SE),Speedway/Country Club SE, ,E SPEEDWAY BLVD,N COUNTRY CLUB RD,-110926364,32235826,-214748363, ,G blue,1,0,W6,1,1,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11187.jpg,TDOT_BUSSTOPS,
985063.956036747,450669.433727033,1893,12574,SPCE(SE),Speedway/Cuesta, ,W SPEEDWAY BLVD,N RIVERVIEW BLVD,-110994716,32235613,-214748363, , , ,0,W1,1,0,1,0,1,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12574.jpg,TDOT_BUSSTOPS,
984381.597769029,450655.943897635,1894,12591,SPCH(SE),Speedway/Cherokee, ,W SPEEDWAY BLVD,N CUESTA AVE,-110996923,32235592,-214748363, ,G-bl??r,1,0,W1,1,0,0,1,1,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12591.jpg,TDOT_BUSSTOPS,
987311.517716534,450733.550853021,1895,12573,SPCL(NE),Speedway/Columbia, ,W SPEEDWAY BLVD,N COLUMBIA AVE,-110987446,32235736,-214748364, , , ,0,W1,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12573.jpg,TDOT_BUSSTOPS,
987143.656496063,450656.059383199,1896,12440,SPCL(SE),Speedway/Columbia, ,W SPEEDWAY BLVD,N COLUMBIA AVE,-110987991,32235527,-214748363, , , ,0,W1,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12440.jpg,TDOT_BUSSTOPS,
1013707.55479003,451169.94652231,1897,11148,SPCO(NW),Speedway/Columbus, ,E SPEEDWAY BLVD,N BRYANT AVE,-110902074,32236279,-214748363, , , ,0,W6,1,0,1,0,0,1,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11148.jpg,TDOT_BUSSTOPS,
1014067.28083989,451095.849081367,1898,14421,SPCO(SE),Speedway/Columbus, ,E SPEEDWAY BL,N COLUMBUS BL,-110900913,32236066,-214748363, , , ,0,W6,1,0,1,0,0,1,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/14421.jpg,TDOT_BUSSTOPS,
1021785.66469816,451249.415682413,1899,11142,SPCR(NW),Speedway/Craycroft,SPDYCRFT,E SPEEDWAY BLVD,N CRAYCROFT RD,-110875949,32236285,-214748363, ,G blue,1,0,W6,1,1,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11142.jpg,TDOT_BUSSTOPS,
1022057.54855643,451179.28313648,1900,11198,SPCR(SE),Speedway/Craycroft,SPDYCRFT,E SPEEDWAY BLVD,N CRAYCROFT RD,-110875072,32236085,-214748363, ,cac-ad,1,0,W6,1,1,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11198.jpg,TDOT_BUSSTOPS,
1042932.73851706,451220.177493438,1901,11070,SPCS(NW),Speedway/Cam Seco, ,E SPEEDWAY BLVD,N CAMINO SECO,-110807567,32235623,-214748364, ,Cac-ad,1,0,W2,1,0,0,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11070.jpg,TDOT_BUSSTOPS,
1043358.19914698,451136.886154853,1902,11237,SPCS(SE),Speedway/Cam Seco, ,E SPEEDWAY BLVD,N CAMINO SECO,-110806194,32235382,-214748363, ,Cac-ad,1,0,W2,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11237.jpg,TDOT_BUSSTOPS,
1014713.29527559,451192.195866145,1903,11147,SPCT(NE),Speedway/Catalina, ,E SPEEDWAY BLVD,N CATALINA AVE,-110898821,32236314,-214748363, , , ,0,W6,1,0,1,0,0,1,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11147.jpg,TDOT_BUSSTOPS,
1046982.89698163,451229.134842522,1904,11066,SPCU(NE),Speedway/Cummings, ,E SPEEDWAY BL,N RIVERVIEW BL,-110794470,32235532,-214748363, , , ,0,W2,1,0,1,0,1,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11066.jpg,TDOT_BUSSTOPS,
1047024.02034121,451170.621062994,1905,11241,SPCU(SE),Speedway/Cummings, ,E SPEEDWAY BLVD,N CUMMINGS DR,-110794339,32235370,-214748363,shelter-ready, , ,0,W2,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11241.jpg,TDOT_BUSSTOPS,
1010139.23458005,451140.435039371,1906,11150,SPDO(NE),Speedway/Dodge, ,E SPEEDWAY BLVD,N DODGE BLVD,-110913614,32236290,-214748363, ,G refurb,1,0,W6,1,0,1,1,0,1,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11150.jpg,TDOT_BUSSTOPS,
1010343.63254593,451075.034776904,1907,11190,SPDO(SE),Speedway/Dodge, ,E SPEEDWAY BLVD,N DODGE BLVD,-110912955,32236105,-214748363, ,G-br??,1,0,W6,1,0,0,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11190.jpg,TDOT_BUSSTOPS,
1031262.41896325,451122.827427819,1908,11134,SPDR(NW),Speedway/Dorado, ,E SPEEDWAY BLVD,E DORADO BLVD,-110845308,32235681,-214748363, , , ,0,W2,1,0,1,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11134.jpg,TDOT_BUSSTOPS,
1031439.69225722,451053.282808401,1909,11207,SPDR(SE),Speedway/Dorado, ,E SPEEDWAY BLVD,E DORADO BLVD,-110844737,32235485,-214748363,moved from SWC, , ,0,W2,1,0,0,0,1,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11207.jpg,TDOT_BUSSTOPS,
1027973.72244094,451079.272965878,1910,14760,SPED(NW),Speedway/El Dorado, ,E SPEEDWAY BLVD,N BARBARA WORTH,-110855944,32235651,-214748363, ,Cac-ad,1,0,W2,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14760.jpg,TDOT_BUSSTOPS,
1041539.46916011,451199.998687662,1911,14997,SPEL(NW),Speedway/Electra, ,E SPEEDWAY BLVD,N KEESAL AVE,-110812073,32235607,-214748363, ,Cac-ad,1,0,W2,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14997.jpg,TDOT_BUSSTOPS,
982891.981627297,450698.159120739,1912,11715,SPER(NW),Speedway/El Rio, ,W SPEEDWAY BLVD,N EL RIO DR,-111001739,32235743,-214748363, ,Cac-ad,1,0,W1,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11715.jpg,TDOT_BUSSTOPS,
995751.013779528,450953.162073493,1913,11163,SPEU(NW),Speedway/Euclid, ,E SPEEDWAY BLVD,N EUCLID AVE,-110960148,32236136,-214748363, ,cac blue,1,0,W6,1,1,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11163.jpg,TDOT_BUSSTOPS,
996319.648622047,450854.17486877,1914,11180,SPEU(SE),Speedway/Euclid, ,E SPEEDWAY BLVD,N EUCLID AVE,-110958312,32235850,-214748363, ,S2ad-bl14,1,0,W6,1,0,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11180.jpg,TDOT_BUSSTOPS,
978431.137467191,450760.505905509,1915,16231,SPFR(NW),Speedway/Falcon Ridge Dr, ,W SPEEDWAY BLVD,N FALCON RIDGE DR,-111016163,32236018,-214748363,moved from NE 06-24-14, ,0,0,W1,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/16231.jpg,TDOT_BUSSTOPS,
978643.101377953,450706.618766405,1916,14856,SPFR(SE),Speedway/Falcon Ridge Dr., ,W SPEEDWAY BLVD,N FALCON RIDGE DR,-111015479,32235865,-214748363, ,G purple,1,0,W1,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14856.jpg,TDOT_BUSSTOPS,
1036708.62729659,451177.231955379,1917,11077,SPGD(NE),Speedway/Grady, ,E SPEEDWAY BLVD,E GRADY AVE,-110827695,32235680,-214748363, , , ,0,W2,1,0,1,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11077.jpg,TDOT_BUSSTOPS,
1036877.94652231,451100.358267717,1918,12327,SPGD(SE),Speedway/Grady, ,E SPEEDWAY BLVD,N GRADY AVE,-110827150,32235464,-214748363, , , ,0,W2,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12327.jpg,TDOT_BUSSTOPS,
1042385.35629921,451131.208989501,1919,11236,SPGO*SE*,Speedway/Goebel, ,E SPEEDWAY BLVD,N GOEBEL AVE,-110809340,32235394,-214748363, , , ,0,W2,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11236.jpg,TDOT_BUSSTOPS,
986353.365157481,450715.452755906,1920,226,SPGR(NW),Speedway/Grande,SPDYGRND,W SPEEDWAY BLVD,N GRANDE AVE,-110990545,32235709,-214748363, ,G,1,0,W1,1,1,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/226.jpg,TDOT_BUSSTOPS,
986569.33070866,450629.633202098,1921,188,SPGR(SE),Speedway/Grande,SPDYGRND,W SPEEDWAY BLVD,N GRANDE AVE,-110989849,32235468,-214748363, ,G refurb,1,0,W1,1,1,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/188.jpg,TDOT_BUSSTOPS,
1048341.36220472,451236.442257218,1922,16128,SPHA(NW),Speedway/Harrison,SPDYHARR,E SPEEDWAY BLVD,E SH PARK N RIDE WAY,-110790077,32235513,-214748363, ,G refurb,1,0,W2,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/16128.jpg,TDOT_BUSSTOPS,
998609.909776904,450983.836614177,1923,11344,SPHI(NW),Speedway/Highland Underpass,SPDYHIGH,E SPEEDWAY BLVD,N MOUNTAIN AVE,-110950902,32236150,-214748364, ,G bl roof,1,0,W6,1,1,1,1,0,1,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11344.jpg,TDOT_BUSSTOPS,
998645.920275591,450865.187664039,1924,11182,SPHI(SW),Speedway/Highland Underpass,SPDYHIGH,E SPEEDWAY BL,N MOUNTAIN AV,-110950789,32235823,-214748364, ,G bl roof,1,0,W6,1,1,1,1,0,1,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11182.jpg,TDOT_BUSSTOPS,
1007489.77329396,451099.062992126,1925,11152,SPHO(NE),Speedway/Howard, ,E SPEEDWAY BLVD,N HOWARD BLVD,-110922183,32236244,-214748363, ,G-bl roof,1,0,W6,1,0,1,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11152.jpg,TDOT_BUSSTOPS,
1045925.77165354,451179.903215222,1926,11240,SPIG(SE),Speedway/Igo Way, ,E SPEEDWAY BLVD,N IGO WAY,-110797890,32235427,-214748363,shelter-ready, , ,0,W2,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11240.jpg,TDOT_BUSSTOPS,
1041355.03346457,451121.694881886,1927,11235,SPKE(SE),Speedway/Keesal, ,E SPEEDWAY BLVD,N ELECTRA DR,-110812672,32235397,-214748363, , , ,0,W2,1,0,0,0,1,0,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11235.jpg,TDOT_BUSSTOPS,
1032359.94947506,451121.058070868,1928,11133,SPKO(NW),Speedway/Kolb,SPDYKOLB,E SPEEDWAY BLVD,N KOLB RD,-110841759,32235646,-214748363, ,Cac-ad,1,0,W2,1,1,0,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11133.jpg,TDOT_BUSSTOPS,
1032778.64238845,451061.941929132,1929,11228,SPKO(SE),Speedway/Kolb,SPDYKOLB,E SPEEDWAY BLVD,N KOLB RD,-110840407,32235472,-214748363, ,F refurb,1,0,W2,1,1,1,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11228.jpg,TDOT_BUSSTOPS,
980086.369750656,450621.620406821,1930,12579,SPLL(IF),Speedway/La Lomita Apts, , , ,-111010814,32235598,-1,moved to The Ledges Jan15, , ,0,W1,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12579.jpg,TDOT_BUSSTOPS,
990091.967519686,450858.864173226,1931,12572,SPMA(NW),Speedway/Main, ,W SPEEDWAY BLVD,N 13TH AVE,-110978451,32236014,-214748364, ,ACI-bl18,1,0,W3,1,0,1,1,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12572.jpg,TDOT_BUSSTOPS,
1007799.91896325,451034.262795277,1932,11188,SPMI(EB),Speedway/Miramonte, ,E SPEEDWAY BLVD,N CMO MIRAMONTE,-110921182,32236058,-214748363, ,G-bl roof,1,0,W6,1,0,1,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11188.jpg,TDOT_BUSSTOPS,
1029634.99770341,451109.182086617,1933,11136,SPNA(NW),Speedway/Natachee, ,E SPEEDWAY BLVD,N EL DORADO PL,-110850571,32235688,-214748363, , , ,0,W2,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11136.jpg,TDOT_BUSSTOPS,
1029897.49639108,451020.827755906,1934,11205,SPNA(SE),Speedway/Natachee, ,E SPEEDWAY BLVD,N NATACHEE,-110849725,32235438,-214748363,Moved from SW to SE, , ,0,W2,1,0,1,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11205.jpg,TDOT_BUSSTOPS,
997196.035761155,450990.437664039,1935,11161,SPOL(NE),Speedway/Olive Underpass, ,E SPEEDWAY BLVD,N SANTA RITA AVE,-110955474,32236203,-214748364, ,G bl roof,1,0,W6,1,1,1,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11161.jpg,TDOT_BUSSTOPS,
997286.76476378,450873.004593179,1936,11181,SPOL(SW),Speedway/Olive Underpass,SPDYOLUN,E SPEEDWAY BLVD,OLIVE UNDERPASS,-110955184,32235878,-214748363, ,G bl roof,1,0,W6,1,1,1,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11181.jpg,TDOT_BUSSTOPS,
999153.022637796,513234.122703411,1937,15937,SPOR(NW),SS/SteamPumpWy/OracleRd,ORSTMPMP,N ORACLE PARK N RIDE DR,N ORACLE RD,-110947325,32407231,-214748364,Steam Pump Village / Rt. 401, , ,0,OV,1,0,0,0,0,0,,0,1,0,https://maps2.tucsonaz.gov/tdot/busstops/15937.jpg,TDOT_BUSSTOPS,
1037765.25721785,451183.958989501,1938,11076,SPPA(NW),Speedway/Pantano,SPDYPANT,E SPEEDWAY BLVD,N PANTANO RD,-110824278,32235669,-214748363, ,F-bl17r,1,0,W2,1,0,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11076.jpg,TDOT_BUSSTOPS,
1038048.6394357,451112.253608927,1939,11232,SPPA(SE),Speedway/Pantano,SPDYPANT,E SPEEDWAY BLVD,N PANTANO RD,-110823364,32235464,-214748363, ,Cac-ad,1,0,W2,1,1,0,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11232.jpg,TDOT_BUSSTOPS,
1001974.15715223,451042.270013124,1940,11156,SPPL(NW),Speedway/Plumer, ,E SPEEDWAY BLVD,N PLUMER AVE,-110940021,32236227,-214748364, , , ,0,W6,1,0,1,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11156.jpg,TDOT_BUSSTOPS,
1002177.01706037,450940.05905512,1941,11184,SPPL(SE),Speedway/Plumer, ,E SPEEDWAY BLVD,N WILSON AVE,-110939368,32235941,-214748363, , , ,0,W6,1,0,1,0,1,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11184.jpg,TDOT_BUSSTOPS,
1045696.48097113,451222.632874019,1942,11067,SPPP(NW),Speedway/Palms Park Dr., ,E SPEEDWAY BLVD,E PALMS PARK DR,-110798630,32235551,-214748363, , , ,0,W2,1,0,1,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11067.jpg,TDOT_BUSSTOPS,
1035139.80446194,451147.901574805,1943,14386,SPPR(NW),Speedway/Prudence, ,E SPEEDWAY BLVD,N PRUDENCE RD,-110832769,32235643,-214748363, ,Cac-ad,1,0,W2,1,0,0,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14386.jpg,TDOT_BUSSTOPS,
1008835.34514436,451123.19094488,1944,14482,SPPV(NE),Speedway/Palo Verde, ,E SPEEDWAY BLVD,N PALO VERDE BLVD,-110917831,32236276,-214748363, ,G blueroof,1,0,W6,1,1,0,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/14482.jpg,TDOT_BUSSTOPS,
1028653.13812336,451078.712270342,1945,11137,SPRA(NW),Speedway/Radisson Hotel, ,E SPEEDWAY BLVD,N BARBARA WORTH,-110853747,32235631,-214748363, , , ,0,W2,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11137.jpg,TDOT_BUSSTOPS,
1028992.65715223,451019.49311024,1946,11204,SPRA(SE),Speedway/Radisson Hotel, ,E SPEEDWAY BLVD,N BARBARA WORTH,-110852651,32235459,-214748363, , , ,0,W2,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11204.jpg,TDOT_BUSSTOPS,
1009505.99212598,451066.126640417,1947,11189,SPRI(SE),Speedway/Richey, ,E SPEEDWAY BLVD,N RICHEY BLVD,-110915664,32236102,-214748363, ,G blue,1,0,W6,1,0,0,1,0,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11189.jpg,TDOT_BUSSTOPS,
1026741.00557743,451180.641076118,1948,14372,SPRK(SE),Speedway/Rook, ,E SPEEDWAY BLVD,N ROOK AVE,-110859927,32235963,-214748363, ,Cac-ad,1,0,W6,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/14372.jpg,TDOT_BUSSTOPS,
1019160.67027559,451234.637139104,1949,11144,SPRO(NW),Speedway/Rosemont, ,E SPEEDWAY BLVD,N ROSEMONT BLVD,-110884438,32236314,-214748363, , , ,0,W6,1,0,1,0,0,1,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11144.jpg,TDOT_BUSSTOPS,
1019424.65879265,451148.762467191,1950,11196,SPRO(SE),Speedway/Rosemont, ,E SPEEDWAY BLVD,N ROSEMONT BLVD,-110883587,32236071,-214748363, , , ,0,W6,1,0,1,0,0,1,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11196.jpg,TDOT_BUSSTOPS,
1044763.04888451,451203.833989501,1951,11068,SPRS(NW),Speedway/Av Ricardo Small, ,E SPEEDWAY BLVD,N AVE RICARDO SMALL,-110801649,32235526,-214748363, , , ,0,W2,1,0,1,0,1,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11068.jpg,TDOT_BUSSTOPS,
1045037.26541995,451152.832020998,1952,11239,SPRS(SE),Speedway/Av Ricardo Small, ,E SPEEDWAY BL,N AVENIDA RICARDO SMAL,-110800764,32235378,-214748363, , , ,0,W2,1,0,1,0,1,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11239.jpg,TDOT_BUSSTOPS,
985175.277230971,450741.699475065,1953,11712,SPRV(NW),Speedway/Riverview, ,W SPEEDWAY BLVD,N CUESTA AVE,-110994354,32235809,-214748363, ,G-bl??r,1,0,W1,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11712.jpg,TDOT_BUSSTOPS,
1024557.26902887,451261.832020998,1954,11140,SPSA(NW),Speedway/Sahuara, ,E SPEEDWAY BLVD,N SAHUARA AVE,-110866986,32236245,-214748363, , , ,0,W6,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11140.jpg,TDOT_BUSSTOPS,
1024659.43372703,451186.787729658,1955,11201,SPSA(SE),Speedway/Sahuara, ,E SPEEDWAY BLVD,N SAHUARA AVE,-110866658,32236036,-214748363, , , ,0,W6,1,0,1,0,0,1,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11201.jpg,TDOT_BUSSTOPS,
983472.630249344,450708.204724409,1956,11714,SPSE(NW),Speedway/Seminole, ,W SPEEDWAY BLVD,N SEMINOLE AVE,-110999861,32235757,-214748363, ,G,1,0,W1,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11714.jpg,TDOT_BUSSTOPS,
983315.391732283,450616.997703411,1957,12590,SPSE(SW),Speedway/Seminole, ,W SPEEDWAY BL,N EL RIO DR,-111000372,32235510,-214748363,not wheelchair accessible, , ,0,W1,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/12590.jpg,TDOT_BUSSTOPS,
981837.061679792,450677.909776904,1958,12578,SPSI(NW),Speedway/Silverbell,SPDYSILV,W SPEEDWAY BLVD,N SILVERBELL RD,-111005151,32235712,-214748363,Simme-seat, , ,0,W1,1,0,1,0,0,1,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12578.jpg,TDOT_BUSSTOPS,
982477.514435697,450600.763779528,1959,12589,SPSI(SE),Speedway/Silverbell,SPDYSILV,W SPEEDWAY BLVD,N SILVERBELL RD,-111003082,32235485,-214748363, , , ,0,W1,1,0,1,0,1,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12589.jpg,TDOT_BUSSTOPS,
1025497.32874016,451202.266076118,1960,11202,SPSO(SE),Speedway/Sonoita, ,E SPEEDWAY BLVD,N SONOITA AVE,-110863948,32236056,-214748363, , , ,0,W6,1,0,0,0,0,0,,1,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11202.jpg,TDOT_BUSSTOPS,
1040194.0019685,451192.738845147,1961,11074,SPSR(NE),Speedway/Sarnoff, ,E SPEEDWAY BLVD,N SARNOFF DR,-110816424,32235625,-214748363,at Woodridge Apartments,Cac-ad,1,0,W2,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11074.jpg,TDOT_BUSSTOPS,
942240.437664043,502009.386811025,1962,16042,SPSR(NW),SS/Sunflower Park/Sunflower Ridge,SUPASURI,N SUNFLOWER RIDGE RD,N SUNFLOWER PARK DR,-111131988,32377662,-214748363,9401 N Sunflower Park Dr/Rt.411, , ,0,M,1,0,0,0,0,0,,0,1,0,https://maps2.tucsonaz.gov/tdot/busstops/16042.jpg,TDOT_BUSSTOPS,
992006.37335958,450899.653215222,1963,12570,SPST(NW),Speedway/Stone,SPDYSTON,W SPEEDWAY BLVD,E SPEEDWAY BLVD,-110972259,32236080,-214748364, , , ,0,W3,1,1,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12570.jpg,TDOT_BUSSTOPS,
992291.664698161,450809.022309713,1964,12596,SPST(SE),Speedway/Stone, ,E SPEEDWAY BLVD,E FOOTHILLS DR,-110971339,32235824,-214748363, ,cac-blue,1,0,W1,1,1,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/12596.jpg,TDOT_BUSSTOPS,
1016449.83792651,451206.877624676,1965,11146,SPSW(NW),Speedway/Swan, ,E SPEEDWAY BLVD,N SWAN RD,-110893205,32236309,-214748363, ,S2ad-bl14,1,0,W6,1,0,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11146.jpg,TDOT_BUSSTOPS,
1016760.41272966,451131.613188975,1966,11194,SPSW(SE),Speedway/Swan, ,E SPEEDWAY BLVD,N SWAN RD,-110892203,32236094,-214748363, ,S2-bl14,1,0,W6,1,0,1,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11194.jpg,TDOT_BUSSTOPS,
1045258.94324147,397526.697178476,1967,16010,SPTP(IN),SS/Science Park Dr/Tech Park Dr, ,N SUN TRAN BLVD,E TANGELO DR,-110801843,32087984,-214748364,Inside Target Distribution Center Rt.450, , ,0, ,1,0,0,0,0,0,,0,1,0,https://maps2.tucsonaz.gov/tdot/busstops/16010.jpg,TDOT_BUSSTOPS,
1004885.70242782,451065.231955379,1968,11154,SPTR(NE),Speedway/Treat, ,E SPEEDWAY BLVD,N TREAT AVE,-110930605,32236217,-214748363, ,G-br<01,1,0,W6,1,0,0,1,1,1,,0,0,0,https://maps2.tucsonaz.gov/tdot/busstops/11154.jpg,TDOT_BUSSTOPS,
1004816.70275591,450968.546587929,1969,11186,SPTR(SE),Speedway/Treat, ,E SPEEDWAY BLVD,N TREAT AVE,-110930831,32235953,-214748363, ,G blue,1,0,W6,1,0,1,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11186.jpg,TDOT_BUSSTOPS,
1003729.3566273,451077.922244094,1970,16222,SPTU(NE),Speedway/Tucson, ,E SPEEDWAY BLVD,S 6TH AVE,-110934344,32236281,-214748364,moved from SPTU(NW) 07-16-14, ,0,0,W6,1,0,1,0,0,1,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/16222.jpg,TDOT_BUSSTOPS,
1003641.41207349,450955.961614177,1971,11185,SPTU(SE),Speedway/Tucson, ,E SPEEDWAY BLVD,N TUCSON BLVD,-110934632,32235948,-214748363, ,Cac-ad,1,0,W6,1,1,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11185.jpg,TDOT_BUSSTOPS,
1023235.03740158,451253.302821524,1972,11141,SPVB(NW),Speedway/Van Buren, ,E SPEEDWAY BLVD,N VAN BUREN AVE,-110871262,32236257,-214748363, ,cac-ad,1,0,W6,1,0,0,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11141.jpg,TDOT_BUSSTOPS,
1023426.10334646,451194.401902884,1973,11200,SPVB(SE),Speedway/Van Buren, ,E SPEEDWAY BLVD,N VAN BUREN AVE,-110870646,32236090,-214748363, , , ,0,W6,1,0,0,0,0,0,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11200.jpg,TDOT_BUSSTOPS,
999789.590551183,450989.006561682,1974,11157,SPWA(NW),Speedway/Warren Underpass, ,E SPEEDWAY BLVD,WARREN UNDERPASS,-110947087,32236135,-214748363, ,G bl roof,1,0,W6,1,0,0,1,0,1,,1,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11157.jpg,TDOT_BUSSTOPS,
999720.526902888,450897.789370082,1975,11183,SPWA(SW),Speedway/Warren Underpass, ,E SPEEDWAY BLVD,WARREN UNDERPASS,-110947313,32235886,-214748363, ,G-bl roof,1,0,W6,1,0,0,1,0,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11183.jpg,TDOT_BUSSTOPS,
1027174.07808399,451230.020997375,1976,11138,SPWI(NW),Speedway/Wilmot,SPDYWLMT,E SPEEDWAY BLVD,N WILMOT RD,-110858525,32236087,-214748363, ,G,1,0,W6,1,1,1,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/11138.jpg,TDOT_BUSSTOPS,
1027731.78608924,450996.111876637,1977,47,SPWI(SE),Speedway/Wilmot,SPDYWLMT,E SPEEDWAY BLVD,N WILMOT RD,-110856729,32235429,-214748364, ,S1-bl14,1,0,W2,1,1,0,1,1,1,,0,0,1,https://maps2.tucsonaz.gov/tdot/busstops/47.jpg,TDOT_BUSSTOPS,
